          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,25972,    0,         0,    70560,36.81 
   LUT as Logic            ,23612,    0,         0,    70560,33.46 
   LUT as Memory           , 2360,    0,         0,    28800, 8.19 
     LUT as Distributed RAM,  956,    0,          ,         ,      
     LUT as Shift Register , 1404,    0,          ,         ,      
 CLB Registers             ,40457,    0,         0,   141120,28.67 
   Register as Flip Flop   ,40417,    0,         0,   141120,28.64 
   Register as Latch       ,   40,    0,         0,   141120, 0.03 
 CARRY8                    , 1346,    0,         0,     8820,15.26 
 F7 Muxes                  ,  123,    0,         0,    35280, 0.35 
 F8 Muxes                  ,    0,    0,         0,    17640, 0.00 
 F9 Muxes                  ,    0,    0,         0,     8820, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 53   ,         Yes,          -,         Set 
 7919 ,         Yes,          -,       Reset 
 846  ,         Yes,        Set,           - 
 31639,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 5299,    0,         0,     8820,60.08 
   CLBL                                    , 3062,    0,          ,         ,      
   CLBM                                    , 2237,    0,          ,         ,      
 LUT as Logic                              ,23612,    0,         0,    70560,33.46 
   using O5 output only                    ,  773,     ,          ,         ,      
   using O6 output only                    ,18505,     ,          ,         ,      
   using O5 and O6                         , 4334,     ,          ,         ,      
 LUT as Memory                             , 2360,    0,         0,    28800, 8.19 
   LUT as Distributed RAM                  ,  956,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   12,     ,          ,         ,      
     using O5 and O6                       ,  944,     ,          ,         ,      
   LUT as Shift Register                   , 1404,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,  964,     ,          ,         ,      
     using O5 and O6                       ,  440,     ,          ,         ,      
 CLB Registers                             ,40457,    0,         0,   141120,28.67 
   Register driven from within the CLB     ,21937,     ,          ,         ,      
   Register driven from outside the CLB    ,18520,     ,          ,         ,      
     LUT in front of the register is unused,13850,     ,          ,         ,      
     LUT in front of the register is used  , 4670,     ,          ,         ,      
 Unique Control Sets                       , 1474,     ,         0,    17640, 8.36 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,   9,    0,         0,      216, 4.17 
   RAMB36/FIFO*   ,   9,    0,         0,      216, 4.17 
     RAMB36E2 only,   9,     ,          ,         ,      
   RAMB18         ,   0,    0,         0,      432, 0.00 
    Site Type  ,Used,Fixed,Prohibited,Available,Util% 
 DSPs          ,  56,    0,         0,      360,15.56 
   DSP48E2 only,  56,     ,          ,         ,      
     Site Type   ,Used,Fixed,Prohibited,Available,Util% 
 Bonded IOB      , 116,  116,         0,      252,46.03 
 HPIOB_M         ,  49,   49,         0,       72,68.06 
   INPUT         ,  24,     ,          ,         ,      
   OUTPUT        ,  25,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_S         ,  47,   47,         0,       72,65.28 
   INPUT         ,  23,     ,          ,         ,      
   OUTPUT        ,  24,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_M         ,  10,   10,         0,       48,20.83 
   INPUT         ,   4,     ,          ,         ,      
   OUTPUT        ,   6,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_S         ,  10,   10,         0,       48,20.83 
   INPUT         ,   4,     ,          ,         ,      
   OUTPUT        ,   6,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_SNGL      ,   0,    0,         0,       12, 0.00 
 HPIOBDIFFINBUF  ,  15,   15,         0,       72,20.83 
   DIFFINBUF     ,  15,   15,          ,         ,      
 HPIOBDIFFOUTBUF ,  16,   16,         0,       72,22.22 
   OBUFDS        ,  16,   16,          ,         ,      
 HDIOBDIFFINBUF  ,   0,    0,         0,       48, 0.00 
 BITSLICE_CONTROL,   2,    0,         0,       24, 8.33 
 BITSLICE_RX_TX  ,  48,   48,         0,      936, 5.13 
