          Site Type        , Used,Fixed,Prohibited,Available,Util% 
 CLB LUTs                  ,25886,    0,         0,   274080, 9.44 
   LUT as Logic            ,23526,    0,         0,   274080, 8.58 
   LUT as Memory           , 2360,    0,         0,   144000, 1.64 
     LUT as Distributed RAM,  956,    0,          ,         ,      
     LUT as Shift Register , 1404,    0,          ,         ,      
 CLB Registers             ,40419,    0,         0,   548160, 7.37 
   Register as Flip Flop   ,40419,    0,         0,   548160, 7.37 
   Register as Latch       ,    0,    0,         0,   548160, 0.00 
 CARRY8                    , 1346,    0,         0,    34260, 3.93 
 F7 Muxes                  ,  121,    0,         0,   137040, 0.09 
 F8 Muxes                  ,    0,    0,         0,    68520, 0.00 
 F9 Muxes                  ,    0,    0,         0,    34260, 0.00 
 Total,Clock Enable,Synchronous,Asynchronous 
 0    ,           _,          -,           - 
 0    ,           _,          -,         Set 
 0    ,           _,          -,       Reset 
 0    ,           _,        Set,           - 
 0    ,           _,      Reset,           - 
 0    ,         Yes,          -,           - 
 53   ,         Yes,          -,         Set 
 7879 ,         Yes,          -,       Reset 
 846  ,         Yes,        Set,           - 
 31641,         Yes,      Reset,           - 
                  Site Type                , Used,Fixed,Prohibited,Available,Util% 
 CLB                                       , 5622,    0,         0,    34260,16.41 
   CLBL                                    , 2529,    0,          ,         ,      
   CLBM                                    , 3093,    0,          ,         ,      
 LUT as Logic                              ,23526,    0,         0,   274080, 8.58 
   using O5 output only                    ,  739,     ,          ,         ,      
   using O6 output only                    ,18477,     ,          ,         ,      
   using O5 and O6                         , 4310,     ,          ,         ,      
 LUT as Memory                             , 2360,    0,         0,   144000, 1.64 
   LUT as Distributed RAM                  ,  956,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,   12,     ,          ,         ,      
     using O5 and O6                       ,  944,     ,          ,         ,      
   LUT as Shift Register                   , 1404,    0,          ,         ,      
     using O5 output only                  ,    0,     ,          ,         ,      
     using O6 output only                  ,  964,     ,          ,         ,      
     using O5 and O6                       ,  440,     ,          ,         ,      
 CLB Registers                             ,40419,    0,         0,   548160, 7.37 
   Register driven from within the CLB     ,21832,     ,          ,         ,      
   Register driven from outside the CLB    ,18587,     ,          ,         ,      
     LUT in front of the register is unused,14368,     ,          ,         ,      
     LUT in front of the register is used  , 4219,     ,          ,         ,      
 Unique Control Sets                       , 1457,     ,         0,    68520, 2.13 
     Site Type    ,Used,Fixed,Prohibited,Available,Util% 
 Block RAM Tile   ,   9,    0,         0,      912, 0.99 
   RAMB36/FIFO*   ,   9,    0,         0,      912, 0.99 
     RAMB36E2 only,   9,     ,          ,         ,      
   RAMB18         ,   0,    0,         0,     1824, 0.00 
    Site Type  ,Used,Fixed,Prohibited,Available,Util% 
 DSPs          ,  56,    0,         0,     2520, 2.22 
   DSP48E2 only,  56,     ,          ,         ,      
     Site Type   ,Used,Fixed,Prohibited,Available,Util% 
 Bonded IOB      , 107,  107,         0,      204,52.45 
 HPIOB_M         ,  49,   49,         0,       72,68.06 
   INPUT         ,  24,     ,          ,         ,      
   OUTPUT        ,  25,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HPIOB_S         ,  47,   47,         0,       72,65.28 
   INPUT         ,  23,     ,          ,         ,      
   OUTPUT        ,  24,     ,          ,         ,      
   BIDIR         ,   0,     ,          ,         ,      
 HDIOB_M         ,   5,    5,         0,       24,20.83 
   INPUT         ,   0,     ,          ,         ,      
   OUTPUT        ,   1,     ,          ,         ,      
   BIDIR         ,   4,     ,          ,         ,      
 HDIOB_S         ,   6,    6,         0,       24,25.00 
   INPUT         ,   0,     ,          ,         ,      
   OUTPUT        ,   1,     ,          ,         ,      
   BIDIR         ,   5,     ,          ,         ,      
 HPIOB_SNGL      ,   0,    0,         0,       12, 0.00 
 HPIOBDIFFINBUF  ,  15,   15,         0,       96,15.63 
   DIFFINBUF     ,  15,   15,          ,         ,      
 HPIOBDIFFOUTBUF ,  16,   16,         0,       96,16.67 
   OBUFDS        ,  16,   16,          ,         ,      
 HDIOBDIFFINBUF  ,   0,    0,         0,       60, 0.00 
 BITSLICE_CONTROL,   2,    0,         0,       32, 6.25 
 BITSLICE_RX_TX  ,  48,   48,         0,     1248, 3.85 
   IDELAY        ,  14,   14,          ,         ,      
   OSERDES       ,  20,   20,          ,         ,      
   IDDR          ,  14,   14,          ,         ,      
 BITSLICE_TX     ,   0,    0,         0,       32, 0.00 
 RIU_OR          ,   0,    0,         0,       16, 0.00 
       Site Type     ,Used,Fixed,Prohibited,Available,Util% 
 GLOBAL CLOCK BUFFERs,  11,    0,         0,      404, 2.72 
   BUFGCE            ,   4,    0,         0,      116, 3.45 
   BUFGCE_DIV        ,   2,    0,         0,       16,12.50 
   BUFG_GT           ,   0,    0,         0,      168, 0.00 
   BUFG_PS           ,   3,    0,         0,       72, 4.17 
   BUFGCTRL*         ,   1,    0,         0,       32, 3.13 
 PLL                 ,   0,    0,         0,        8, 0.00 
 MMCM                ,   0,    0,         0,        4, 0.00 
    Site Type   ,Used,Fixed,Prohibited,Available, Util% 
 GTHE4_CHANNEL  ,   0,    0,         0,       16,  0.00 
 GTHE4_COMMON   ,   0,    0,         0,        4,  0.00 
 OBUFDS_GTE4    ,   0,    0,         0,        8,  0.00 
 OBUFDS_GTE4_ADV,   0,    0,         0,        8,  0.00 
 PS8            ,   1,    0,         0,        1,100.00 
 SYSMONE4       ,   0,    0,         0,        1,  0.00 
  Site Type ,Used,Fixed,Prohibited,Available,Util% 
 BSCANE2    ,   0,    0,         0,        4, 0.00 
 DNA_PORTE2 ,   0,    0,         0,        1, 0.00 
 EFUSE_USR  ,   0,    0,         0,        1, 0.00 
 FRAME_ECCE4,   0,    0,         0,        1, 0.00 
 ICAPE3     ,   0,    0,         0,        2, 0.00 
 MASTER_JTAG,   0,    0,         0,        1, 0.00 
 STARTUPE3  ,   0,    0,         0,        1, 0.00 
  Ref Name , Used,Functional Category 
 FDRE      ,31641,           Register 
 LUT3      , 8470,                CLB 
 FDCE      , 7879,           Register 
 LUT6      , 6754,                CLB 
 LUT2      , 5804,                CLB 
 LUT5      , 3257,                CLB 
 LUT4      , 2707,                CLB 
 RAMD32    , 1662,                CLB 
 SRL16E    , 1523,                CLB 
 CARRY8    , 1346,                CLB 
 FDSE      ,  846,           Register 
 LUT1      ,  844,                CLB 
 SRLC32E   ,  321,                CLB 
 RAMS32    ,  238,                CLB 
 MUXF7     ,  121,                CLB 
 DSP48E2   ,   56,         Arithmetic 
 FDPE      ,   53,           Register 
